,load,pv,schedule
2021-01-02 05:00:00,0.4123714453176718,0.0,-0.4123714453176718
2021-01-02 06:00:00,0.02375506974732231,0.0,-0.02375506974732231
2021-01-02 07:00:00,0.5069295481610475,0.0,-0.5069295481610475
2021-01-02 08:00:00,0.4106475436650149,0.0,-0.4106475436650149
2021-01-02 09:00:00,0.14836240449246324,0.0,-0.14836240449246324
2021-01-02 10:00:00,0.5543131615246816,0.0,-0.5543131615246816
2021-01-02 11:00:00,0.2666007085709358,0.0,-0.2666007085709358
2021-01-02 12:00:00,0.5729211201369774,0.0,-0.5729211201369774
2021-01-02 13:00:00,0.15397901090824326,0.0,-0.15397901090824326
2021-01-02 14:00:00,0.3856084021685945,0.0,-0.3856084021685945
2021-01-02 15:00:00,0.017126112316068278,0.0,-0.017126112316068278
2021-01-02 16:00:00,0.5012125422160888,0.0,-0.5012125422160888
2021-01-02 17:00:00,0.3629929869523694,0.0,-0.3629929869523694
2021-01-02 18:00:00,0.16420577789441862,0.0,-0.16420577789441862
2021-01-02 19:00:00,0.16149006570129262,0.0,-0.16149006570129262
2021-01-02 20:00:00,0.30625324804899856,0.0,-0.30625324804899856
2021-01-02 21:00:00,0.5872950629045519,0.0,-0.5872950629045519
2021-01-02 22:00:00,0.16547712882064675,0.0,-0.16547712882064675
2021-01-02 23:00:00,0.20841674399887983,0.0,-0.20841674399887983
2021-01-03 00:00:00,0.10142263571935084,0.0,-0.10142263571935084
2021-01-03 01:00:00,0.04267212221500182,0.0,-0.04267212221500182
2021-01-03 02:00:00,0.5656207213590075,0.0,-0.5656207213590075
2021-01-03 03:00:00,0.43153027687084633,0.0,-0.43153027687084633
2021-01-03 04:00:00,0.3881196193502248,0.0,-0.3881196193502248
2021-01-03 05:00:00,0.6067047899669026,0.0,-0.6067047899669026
2021-01-03 06:00:00,0.48500520662959673,0.0,-0.48500520662959673
2021-01-03 07:00:00,0.36802386275744087,0.0,-0.36802386275744087
2021-01-03 08:00:00,0.056978061387247064,0.0,-0.056978061387247064
2021-01-03 09:00:00,0.12880847519358024,0.0,-0.12880847519358024
2021-01-03 10:00:00,0.09896990329685953,0.0,-0.09896990329685953
2021-01-03 11:00:00,0.24772687623568582,0.0,-0.24772687623568582
2021-01-03 12:00:00,0.012163597612162595,0.0,-0.012163597612162595
2021-01-03 13:00:00,0.004545083031922318,0.0,-0.004545083031922318
2021-01-03 14:00:00,0.4459244907919398,0.0,-0.4459244907919398
2021-01-03 15:00:00,0.1283555893929071,0.0,-0.1283555893929071
2021-01-03 16:00:00,0.253119018816484,0.0,-0.253119018816484
2021-01-03 17:00:00,0.27288589404026514,0.0,-0.27288589404026514
2021-01-03 18:00:00,0.21847565586943474,0.0,-0.21847565586943474
2021-01-03 19:00:00,0.34460605238101216,0.0,-0.34460605238101216
2021-01-03 20:00:00,0.4376907918402828,0.0,-0.4376907918402828
2021-01-03 21:00:00,0.28253908154496354,0.0,-0.28253908154496354
2021-01-03 22:00:00,0.5799326787929331,0.0,-0.5799326787929331
2021-01-03 23:00:00,0.07879332478834497,0.0,-0.07879332478834497
2021-01-04 00:00:00,0.27214821220879437,0.0,-0.27214821220879437
2021-01-04 01:00:00,0.24745799020684134,0.0,-0.24745799020684134
2021-01-04 02:00:00,0.3150208665793673,0.0,-0.3150208665793673
2021-01-04 03:00:00,0.17381224475178755,0.0,-0.17381224475178755
2021-01-04 04:00:00,0.10644477234148225,0.0,-0.10644477234148225
2021-01-04 05:00:00,0.4730873891816659,0.0,-0.4730873891816659
2021-01-04 06:00:00,0.04788398850849376,0.0,-0.04788398850849376
2021-01-04 07:00:00,0.2371399680869554,0.0,-0.2371399680869554
2021-01-04 08:00:00,0.14555056454411927,0.0,-0.14555056454411927
2021-01-04 09:00:00,0.011967833350519999,0.0,-0.011967833350519999
2021-01-04 10:00:00,0.20615207377257364,0.0,-0.20615207377257364
2021-01-04 11:00:00,0.08928505442129771,0.0,-0.08928505442129771
2021-01-04 12:00:00,0.02732026303643855,0.0,-0.02732026303643855
2021-01-04 13:00:00,0.46876958128333174,0.0,-0.46876958128333174
2021-01-04 14:00:00,0.24753745731629848,0.0,-0.24753745731629848
2021-01-04 15:00:00,0.5528303093469499,0.0,-0.5528303093469499
2021-01-04 16:00:00,0.48191146079773634,0.0,-0.48191146079773634
2021-01-04 17:00:00,0.17609373605915216,0.0,-0.17609373605915216
2021-01-04 18:00:00,0.3273891113186054,0.0,-0.3273891113186054
2021-01-04 19:00:00,0.5848672928203176,0.0,-0.5848672928203176
2021-01-04 20:00:00,0.34521910384033394,0.0,-0.34521910384033394
2021-01-04 21:00:00,0.008088307214992832,0.0,-0.008088307214992832
2021-01-04 22:00:00,0.04397812515904795,0.0,-0.04397812515904795
2021-01-04 23:00:00,0.2955439805655584,0.0,-0.2955439805655584
2021-01-05 00:00:00,0.5312918564277204,0.0,-0.5312918564277204
2021-01-05 01:00:00,0.31568668684083434,0.0,-0.31568668684083434
2021-01-05 02:00:00,0.489452598609363,0.0,-0.489452598609363
2021-01-05 03:00:00,0.27707060013715806,0.0,-0.27707060013715806
