,load,pv,schedule
2021-01-03 05:00:00,0.01395494062009208,0.11902845023806663,0.10507350961797454
2021-01-03 06:00:00,0.2793147489673305,0.7406069130333641,0.4612921640660336
2021-01-03 07:00:00,0.04418007642883616,0.7553918829737705,0.7112118065449343
2021-01-03 08:00:00,0.4965459257474544,0.8233161601043141,0.3267702343568597
2021-01-03 09:00:00,0.2208461970682162,3.6498434834411464,3.42899728637293
2021-01-03 10:00:00,0.10200711911037162,4.738021556720103,4.636014437609731
2021-01-03 11:00:00,0.16494366569321645,1.9261365349309283,1.761192869237712
2021-01-03 12:00:00,0.0239497460274435,2.156616719021262,2.132666972993819
2021-01-03 13:00:00,0.09982463139901757,2.3045266696689692,2.204702038269952
2021-01-03 14:00:00,0.38190903316177865,2.1513418987380355,1.7694328655762568
2021-01-03 15:00:00,0.029190904584556737,0.7770477979933432,0.7478568934087865
2021-01-03 16:00:00,0.4749538710591671,1.4003377121236218,0.9253838410644547
2021-01-03 17:00:00,0.3616163790987652,0.9387071075559028,0.5770907284571376
2021-01-03 18:00:00,0.388283876512144,0.27127293737294683,-0.11701093913919719
2021-01-03 19:00:00,0.06322475078153232,0.10956103785882165,0.04633628707728933
2021-01-03 20:00:00,0.36231312076414196,0.002553458897475453,-0.3597596618666665
2021-01-03 21:00:00,0.4856049202802347,0.012810941047083229,-0.4727939792331515
2021-01-03 22:00:00,0.42158778438469724,0.007865956284123706,-0.4137218281005735
2021-01-03 23:00:00,0.4544473842831653,0.0003987869316442911,-0.454048597351521
2021-01-04 00:00:00,0.020591965370867573,0.000724181987163878,-0.019867783383703694
2021-01-04 01:00:00,0.4755680714539359,0.002115111573283126,-0.4734529598806528
2021-01-04 02:00:00,0.2697256892601971,0.0018665596482431057,-0.26785912961195396
2021-01-04 03:00:00,0.329788263210935,0.06475857001340599,-0.265029693197529
2021-01-04 04:00:00,0.3578615144135958,0.19131279687811595,-0.16654871753547987
2021-01-04 05:00:00,0.26474175381511944,0.06122473705775111,-0.20351701675736833
2021-01-04 06:00:00,0.3120572792436862,0.01001953006278733,-0.3020377491808989
2021-01-04 07:00:00,0.47642672096176564,0.7005059372837902,0.22407921632202454
2021-01-04 08:00:00,0.3026427412995153,0.8856372407680599,0.5829944994685446
2021-01-04 09:00:00,0.48420485177629297,0.5563859898278611,0.07218113805156817
2021-01-04 10:00:00,0.11116389289674145,4.234089430478193,4.122925537581451
2021-01-04 11:00:00,0.23781307283614178,0.06103897676799111,-0.17677409606815067
2021-01-04 12:00:00,0.38669030906771634,5.603151965593595,5.216461656525879
2021-01-04 13:00:00,0.026231118545868477,4.246987359406049,4.22075624086018
2021-01-04 14:00:00,0.25486806074096663,0.9919541738161979,0.7370861130752313
2021-01-04 15:00:00,0.4915929295198889,0.46127500936006177,-0.03031792015982715
2021-01-04 16:00:00,0.3972495611571934,0.3413101807083329,-0.05593938044886049
2021-01-04 17:00:00,0.012439282870712774,0.8329619539296104,0.8205226710588976
2021-01-04 18:00:00,0.2779958252488362,0.4350981671261204,0.15710234187728422
2021-01-04 19:00:00,0.03779930678930598,0.051799473103583245,0.014000166314277265
2021-01-04 20:00:00,0.2305395208844672,0.047708318573984054,-0.18283120231048314
2021-01-04 21:00:00,0.48485979307196253,0.007106385216052338,-0.4777534078559102
2021-01-04 22:00:00,0.28025949041454107,0.003967372637276896,-0.27629211777726415
2021-01-04 23:00:00,0.16746532078801252,0.001088145873534905,-0.16637717491447762
2021-01-05 00:00:00,0.38144368915648935,0.001486810375118197,-0.37995687878137113
2021-01-05 01:00:00,0.3783994600460007,0.007537113357529953,-0.3708623466884708
2021-01-05 02:00:00,0.0921336602462759,0.015264134868502647,-0.07686952537777325
2021-01-05 03:00:00,0.3493681014105674,0.04402533001760758,-0.30534277139295984
