,load,pv,schedule
2021-01-03 07:00:00,0.7464216400150839,0.0459686861326865,-0.7004529538823975
2021-01-03 08:00:00,0.13431134484791943,0.42027073698238254,0.2859593921344631
2021-01-03 09:00:00,0.8454300549997342,1.3675310269630818,0.5221009719633476
2021-01-03 10:00:00,0.5070735246124954,2.4173603660146172,1.910286841402122
2021-01-03 11:00:00,1.0008100316784092,0.8392876935504602,-0.16152233812794903
2021-01-03 12:00:00,0.5075774495274148,1.6481738876798808,1.140596438152466
2021-01-03 13:00:00,0.4595373675244331,1.8172927086678796,1.3577553411434464
2021-01-03 14:00:00,0.8790836143109206,0.8596493633053505,-0.01943425100557017
2021-01-03 15:00:00,0.3900655862461222,1.162822845226375,0.7727572589802527
2021-01-03 16:00:00,0.22555576444954217,0.15558421282701757,-0.06997155162252461
2021-01-03 17:00:00,1.0028696571346303,0.5875937608869852,-0.41527589624764505
2021-01-03 18:00:00,0.9101040880297201,0.17274673776399826,-0.7373573502657218
2021-01-03 19:00:00,0.5615698682688914,0.15125143469101568,-0.4103184335778758
2021-01-03 20:00:00,0.4649871621150269,0.037113665529009326,-0.4278734965860176
2021-01-03 21:00:00,0.4102301211143511,0.0010129778569119509,-0.40921714325743913
2021-01-03 22:00:00,0.2094585253713005,0.0031529029440081203,-0.2063056224272924
2021-01-03 23:00:00,0.5270868789850595,0.0005139211140771711,-0.5265729578709822
2021-01-04 00:00:00,0.43068196605487913,0.0004722447931298596,-0.4302097212617493
2021-01-04 01:00:00,0.18115041400620868,0.0033759473732567573,-0.17777446663295193
2021-01-04 02:00:00,0.12442281260692895,0.013992026481477087,-0.11043078612545186
2021-01-04 03:00:00,0.13391486154900736,0.05925521237492679,-0.07465964917408058
2021-01-04 04:00:00,0.8211659298447876,0.10167359683005704,-0.7194923330147306
2021-01-04 05:00:00,0.7189265623057399,0.024757693852338187,-0.6941688684534018
2021-01-04 06:00:00,0.5686134460297996,0.231822946770872,-0.33679049925892757
2021-01-04 07:00:00,0.6803095145478164,0.5513880183836445,-0.12892149616417192
2021-01-04 08:00:00,0.32042225263375007,2.2035264312893226,1.8831041786555724
2021-01-04 09:00:00,0.5635912564436836,2.83318745458675,2.2695961981430663
2021-01-04 10:00:00,0.8387851076802935,0.7939912466939582,-0.04479386098633531
2021-01-04 11:00:00,0.4244123939533107,3.872593961462771,3.4481815675094603
2021-01-04 12:00:00,0.4437560214729488,2.377780065472781,1.9340240439998322
2021-01-04 13:00:00,0.055142341018885044,3.003094601665586,2.947952260646701
2021-01-04 14:00:00,0.8608981205374601,2.760136214114956,1.899238093577496
2021-01-04 15:00:00,0.673174357201141,0.6893625908387297,0.0161882336375887
2021-01-04 16:00:00,0.042542276742380994,0.13974000965404484,0.09719773291166385
2021-01-04 17:00:00,0.07278300298596332,0.8018974488490809,0.7291144458631176
2021-01-04 18:00:00,0.2542459653677882,0.36477605704867005,0.11053009168088185
2021-01-04 19:00:00,0.9214095530224817,0.06599072643227505,-0.8554188265902067
2021-01-04 20:00:00,0.3985676748946018,0.020099496234855727,-0.3784681786597461
2021-01-04 21:00:00,0.6089335492575673,0.0014077066038759413,-0.6075258426536914
2021-01-04 22:00:00,0.9884616862585481,0.002403739882942773,-0.9860579463756054
2021-01-04 23:00:00,0.13401774129614757,9.856409757008718e-05,-0.1339191771985775
2021-01-05 00:00:00,0.18357734973914075,0.001280968737450786,-0.18229638100168996
2021-01-05 01:00:00,0.40032374706172114,0.0032275892071843147,-0.39709615785453684
2021-01-05 02:00:00,0.31133361849714747,0.01566824562681492,-0.29566537287033257
2021-01-05 03:00:00,0.10298573188089204,0.056981796187246164,-0.04600393569364587
